EmpID,BiasInfluentialFactor,FitmentPercent
6334,CurrentCompanyType,82.36996
6974,Gender,84.38687
18952,Gender,79.69317
24202,YearsOfExperince,82.48648
10334,CurrentCompanyType,57.738075
9878,DegreeBranch,79.39844
10520,CurrentCompanyType,59.601997
4100,YearsOfExperince,80.72873
14662,MartialStatus,66.14738
7066,CurrentCompanyType,58.086452
2122,CurrentCompanyType,57.77603
19032,MartialStatus,82.800964
14715,DegreeBranch,84.51088
16707,CurrentCompanyType,58.1742
21651,CurrentCompanyType,60.14164
17936,EmpScore,88.582245
9800,DegreeBranch,86.45553
19194,CurrentCompanyType,58.24318
8290,Gender,75.384636
19464,LatestDegreeCGPA,58.141277
11532,DegreeBranch,91.818115
22227,EmpScore,56.750553
3958,EmpScore,57.62614
7075,DegreeBranch,78.23892
23241,EmpScore,86.50329
13120,CurrentCompanyType,57.464188
11172,CurrentCompanyType,58.48682
14065,YearsOfExperince,83.06026
20819,CurrentCompanyType,52.904533
2317,YearsOfExperince,81.438515
21794,MartialStatus,84.9968
2441,DegreeBranch,81.14986
9290,Gender,86.551025
7820,Gender,78.907646
9934,DegreeBranch,86.13955
2569,YearsOfExperince,85.604774
7761,DegreeBranch,84.63936
4780,Gender,81.52158
3059,YearsOfExperince,81.81672
4738,DegreeBranch,80.75257
9340,Ethinicity,84.892586
14728,CurrentCompanyType,71.49439
22924,DegreeBranch,92.14915
9309,DegreeBranch,84.331955
2402,Gender,80.78538
14097,Gender,80.200325
6938,EmpScore,88.67052
23762,YearsOfExperince,93.21483
18187,DegreeBranch,82.77136
15910,DegreeBranch,88.78898
16419,YearsOfExperince,77.6251
18800,EmpScore,51.487793
17953,CurrentCompanyType,63.97705
11351,CurrentCompanyType,49.822186
17757,CurrentCompanyType,60.43437
21222,Gender,80.79453
23273,Ethinicity,89.32092
7676,YearsOfExperince,79.96397
18849,YearsOfExperince,76.766426
19561,CurrentCompanyType,49.666344
8163,HighestDegree,92.126045
5810,CurrentCompanyType,52.67917
14617,CurrentCompanyType,52.34805
20037,Gender,74.16325
10384,Gender,84.97646
14667,EmpScore,89.01694
3996,YearsOfExperince,76.775536
17973,HighestDegree,89.04368
15155,CurrentCompanyType,83.03503
7024,Gender,78.6045
11594,LatestDegreeCGPA,58.291588
10161,Gender,87.412575
13807,CurrentCompanyType,61.144337
15127,CurrentCompanyType,50.930965
12083,Gender,81.90058
7576,YearsOfExperince,78.369026
11603,HighestDegree,85.904236
12513,DegreeBranch,81.20526
21265,DegreeBranch,86.70229
15209,CurrentCompanyType,85.976776
4205,EmpScore,86.32691
2308,CurrentCompanyType,58.857666
10666,YearsOfExperince,88.96548
8874,DegreeBranch,74.56061
20943,MartialStatus,87.24698
21341,MartialStatus,58.92801
11929,YearsOfExperince,80.58782
15618,YearsOfExperince,85.92989
8740,DegreeBranch,80.92092
23195,HighestDegree,79.83512
20952,CurrentCompanyType,63.171158
18069,Gender,81.84567
20957,DegreeBranch,89.658905
16589,Ethinicity,83.36698
3496,EmpScore,55.874382
2343,CurrentCompanyType,61.591522
2877,DegreeBranch,88.27377
24219,DegreeBranch,79.58178
23592,DegreeBranch,86.83521
18216,DegreeBranch,83.36906
16658,HighestDegree,57.046394
19023,CurrentCompanyType,61.570816
22920,DegreeBranch,83.56128
7952,DegreeBranch,85.140434
4491,HighestDegree,79.2082
8270,MartialStatus,83.04566
14950,CurrentCompanyType,55.512375
18140,DegreeBranch,79.04842
2627,Gender,74.27659
16576,Gender,75.07064
9084,YearsOfExperince,75.63431
14773,Gender,85.49363
16744,EmpScore,84.37875
8705,DegreeBranch,80.5001
10856,YearsOfExperince,80.878654
16162,CurrentCompanyType,88.90169
20655,CurrentCompanyType,61.128067
10408,YearsOfExperince,86.33575
13447,EmpScore,89.69743
4841,DegreeBranch,80.872574
16935,DegreeBranch,84.883705
14923,EmpScore,58.423286
3770,CurrentCompanyType,54.55691
22609,YearsOfExperince,42.45409
24252,MartialStatus,82.165474
4266,YearsOfExperince,79.08093
17882,DegreeBranch,85.635
18083,CurrentCompanyType,58.154675
21193,DegreeBranch,77.07718
9931,YearsOfExperince,80.25549
6448,HighestDegree,82.06569
15551,HighestDegree,85.679756
13986,MartialStatus,83.211876
8503,DegreeBranch,73.78758
13176,LatestDegreeCGPA,82.613106
18449,EmpScore,91.30686
10475,YearsOfExperince,81.80216
2353,HighestDegree,82.19216
7453,DegreeBranch,81.86501
13871,YearsOfExperince,84.04248
9245,YearsOfExperince,79.34923
19805,DegreeBranch,82.78398
18707,DegreeBranch,87.588486
18766,Ethinicity,77.87948
22132,CurrentCompanyType,54.533527
21544,Gender,76.405045
18052,Gender,75.29953
4166,Gender,82.485466
23939,DegreeBranch,78.23408
8234,HighestDegree,77.20729
18973,YearsOfExperince,78.036964
2976,CurrentCompanyType,55.969547
2632,DegreeBranch,79.94396
21202,CurrentCompanyType,93.49603
21537,DegreeBranch,83.67237
7644,HighestDegree,60.473766
19725,YearsOfExperince,79.62472
23424,Gender,74.23098
20805,EmpScore,92.87122
3419,DegreeBranch,79.96126
11277,Gender,86.15389
13130,YearsOfExperince,78.3321
14730,HighestDegree,57.082176
9751,EmpScore,88.01678
9421,YearsOfExperince,88.42607
12365,CurrentCompanyType,91.11596
13790,Gender,84.18514
17631,Gender,77.79957
9614,YearsOfExperince,78.368996
17875,Gender,82.04111
16880,DegreeBranch,95.50782
11004,YearsOfExperince,87.09971
2357,DegreeBranch,83.75844
22553,Ethinicity,80.860245
17445,Gender,82.55381
19899,DegreeBranch,82.43406
12142,HighestDegree,82.8562
3057,Gender,82.26562
23777,YearsOfExperince,87.10489
3163,Gender,78.17833
17624,Gender,73.24745
16420,CurrentCompanyType,65.05731
7613,LatestDegreeCGPA,76.1063
23486,YearsOfExperince,80.71066
6835,Gender,74.55532
10928,EmpScore,75.11363
16470,DegreeBranch,86.098946
9861,Gender,80.045616
16962,YearsOfExperince,81.235176
6603,CurrentCompanyType,54.96313
11967,YearsOfExperince,82.53103
9938,CurrentCompanyType,66.270454
11530,EmpScore,92.059006
16122,DegreeBranch,80.45581
8999,Gender,80.5812
8781,DegreeBranch,79.128876
21993,YearsOfExperince,82.01839
9303,DegreeBranch,82.7444
14387,DegreeBranch,82.86281
17642,Gender,73.39645
16773,YearsOfExperince,79.43231
21172,DegreeBranch,73.55364
19142,Gender,86.53475
16184,YearsOfExperince,87.826004
14204,DegreeBranch,81.169136
12929,Gender,79.72612
6677,Gender,72.98179
18445,Gender,82.53063
11942,DegreeBranch,79.20593
16695,DegreeBranch,77.46215
17399,Gender,78.04389
2699,Gender,74.962654
5339,CurrentCompanyType,62.3453
7735,DegreeBranch,83.05535
6108,DegreeBranch,82.068886
20963,EmpScore,87.71692
3639,DegreeBranch,88.7967
14780,CurrentCompanyType,55.79746
16039,EmpScore,63.527092
11132,DegreeBranch,64.85257
20396,Gender,82.934006
9492,Ethinicity,81.56389
20180,EmpScore,82.77897
6178,CurrentCompanyType,54.093197
9995,CurrentCompanyType,49.05117
16878,CurrentCompanyType,58.087143
17847,DegreeBranch,77.34283
23297,Gender,73.7318
5268,Ethinicity,84.34823
6676,Ethinicity,77.18879
11446,YearsOfExperince,79.46272
8681,LatestDegreeCGPA,77.14491
14377,YearsOfExperince,82.81689
18470,EmpScore,51.18859
17718,Gender,79.345566
8515,Gender,80.976944
14303,Gender,76.60199
24081,Ethinicity,83.65322
18655,YearsOfExperince,82.16955
4874,YearsOfExperince,93.16384
20704,DegreeBranch,88.25268
11457,Ethinicity,86.739265
4696,CurrentCompanyType,52.945683
18844,HighestDegree,90.832115
3551,DegreeBranch,80.863884
17481,YearsOfExperince,79.84724
13028,YearsOfExperince,81.25889
8340,Ethinicity,81.286446
8356,LatestDegreeCGPA,48.61584
5823,HighestDegree,61.489822
7840,Gender,79.64761
17635,DegreeBranch,82.88781
11849,HighestDegree,80.22653
4229,YearsOfExperince,91.33522
11431,Gender,75.759766
13166,Gender,72.88861
14985,Gender,85.35293
11696,Ethinicity,81.02308
13193,Gender,78.2268
19449,CurrentCompanyType,84.032684
14238,Gender,78.52477
4509,YearsOfExperince,85.15906
3052,YearsOfExperince,78.09656
15548,YearsOfExperince,78.21746
3693,CurrentCompanyType,48.32693
3658,EmpScore,80.34051
4577,YearsOfExperince,82.02462
12692,YearsOfExperince,75.832794
17156,Gender,86.798416
2710,DegreeBranch,94.23903
20429,CurrentCompanyType,50.36281
14736,Gender,76.69629
24010,DegreeBranch,87.42799
20638,CurrentCompanyType,57.232212
11281,YearsOfExperince,60.870323
12627,Gender,83.43607
9811,HighestDegree,81.18745
15768,CurrentCompanyType,55.876648
22504,CurrentCompanyType,57.773117
23829,EmpScore,55.013763
5862,CurrentCompanyType,47.93017
18002,CurrentCompanyType,53.186485
20096,DegreeBranch,79.894745
12475,YearsOfExperince,82.094055
9493,EmpScore,84.04792
20509,Gender,87.08646
22581,Gender,76.46748
8640,DegreeBranch,93.71935
6522,HighestDegree,56.627586
5242,Gender,82.41042
20048,HighestDegree,74.95833
20073,CurrentCompanyType,66.13517
5285,Gender,76.8942
18789,DegreeBranch,83.36798
23144,DegreeBranch,83.064575
23485,DegreeBranch,84.75214
10866,Gender,83.62518
17398,Gender,80.75981
2180,DegreeBranch,89.129456
14471,Gender,78.8234
2066,Gender,75.66916
12579,Ethinicity,85.407326
6936,Gender,74.30218
18594,HighestDegree,60.294376
3087,DegreeBranch,83.21787
15260,CurrentCompanyType,88.86644
4048,DegreeBranch,78.2991
22616,YearsOfExperince,81.476494
5932,YearsOfExperince,83.31711
18305,DegreeBranch,76.68593
2871,CurrentCompanyType,62.5009
14604,YearsOfExperince,83.27361
8827,EmpScore,60.66148
20293,EmpScore,85.48652
16020,Gender,80.47442
17011,CurrentCompanyType,47.110603
9242,Gender,86.5382
4523,Gender,82.646675
22499,Gender,80.51133
5077,Gender,80.489784
4954,DegreeBranch,87.264885
21377,CurrentCompanyType,59.586346
6593,Gender,80.066956
6462,YearsOfExperince,85.3819
7336,Ethinicity,80.39939
10574,Gender,84.0489
14692,EmpScore,90.470924
8824,DegreeBranch,80.646835
16028,Ethinicity,55.960163
13805,HighestDegree,58.71059
3520,EmpScore,87.78005
18923,CurrentCompanyType,53.62188
14292,DegreeBranch,81.54898
7104,DegreeBranch,78.45002
2980,HighestDegree,60.4394
2025,DegreeBranch,92.61086
9002,CurrentCompanyType,62.017128
3126,Ethinicity,79.66806
5586,HighestDegree,62.885708
3420,Gender,89.05116
9545,DegreeBranch,79.97043
20939,Gender,76.25584
20236,DegreeBranch,91.50226
3975,Gender,84.972275
6951,DegreeBranch,83.87689
16678,YearsOfExperince,78.19282
11510,Gender,80.40345
11968,EmpScore,56.530117
23118,DegreeBranch,81.45726
9138,DegreeBranch,80.54091
18374,MartialStatus,82.134636
4364,YearsOfExperince,85.81345
23261,MartialStatus,82.595406
16502,Gender,81.86676
15432,DegreeBranch,77.761215
17025,DegreeBranch,73.406624
17086,YearsOfExperince,78.42537
18716,DegreeBranch,74.467636
23594,CurrentCompanyType,91.98
6890,Gender,78.57208
6986,DegreeBranch,83.355385
5028,EmpScore,78.358284
7108,CurrentCompanyType,62.534317
5003,YearsOfExperince,77.175125
4183,DegreeBranch,82.526985
17274,MartialStatus,69.74484
6789,Gender,84.312874
6922,Gender,81.69058
14734,CurrentCompanyType,64.35722
7747,EmpScore,61.480064
21269,MartialStatus,87.83872
9271,CurrentCompanyType,61.210846
7857,MartialStatus,54.02495
16227,HighestDegree,75.24355
3750,Ethinicity,92.522026
17102,Gender,76.61077
13917,MartialStatus,60.612644
17326,Gender,75.21354
7123,EmpScore,81.67902
6845,DegreeBranch,80.59159
4321,DegreeBranch,84.09388
22731,CurrentCompanyType,52.561443
9059,DegreeBranch,81.40863
5210,DegreeBranch,76.76165
16631,Gender,88.15625
7469,Gender,77.25196
13953,EmpScore,92.04562
21029,DegreeBranch,76.80943
10297,DegreeBranch,80.957306
10108,Ethinicity,80.007774
3879,Gender,72.56374
14547,YearsOfExperince,77.17051
11596,DegreeBranch,86.94683
9570,DegreeBranch,77.90278
9877,EmpScore,80.961784
19664,MartialStatus,85.19297
5796,HighestDegree,87.80545
16075,HighestDegree,85.449554
7320,Gender,85.64157
20058,Gender,78.16225
23765,CurrentCompanyType,57.71699
11094,YearsOfExperince,77.2042
17782,Gender,75.129
5126,DegreeBranch,86.15892
20169,YearsOfExperince,79.439644
15337,LatestDegreeCGPA,81.7648
4214,YearsOfExperince,93.78334
6015,Gender,80.86937
14271,DegreeBranch,82.08506
14365,CurrentCompanyType,54.379696
10020,CurrentCompanyType,57.23984
15023,Gender,73.07329
18494,HighestDegree,78.76756
4837,EmpScore,84.15404
18511,Ethinicity,81.67502
17336,Gender,78.801056
23796,YearsOfExperince,84.64492
22860,DegreeBranch,87.50776
19964,DegreeBranch,95.10429
9857,EmpScore,89.572945
11394,Gender,84.59214
14028,DegreeBranch,76.94618
13534,YearsOfExperince,74.3625
15702,DegreeBranch,76.52021
12077,MartialStatus,51.144093
9886,HighestDegree,80.87957
18755,DegreeBranch,83.78652
10716,Ethinicity,84.71489
21221,Gender,75.79853
5498,MartialStatus,80.16512
18012,DegreeBranch,78.34617
20584,Gender,78.861015
9003,Gender,77.01878
21596,LatestDegreeCGPA,69.67126
24303,EmpScore,78.05634
23210,DegreeBranch,88.894135
3705,Gender,79.59737
9904,YearsOfExperince,81.62422
16622,Gender,76.575096
23621,HighestDegree,92.77919
7026,DegreeBranch,87.839066
7122,DegreeBranch,89.16664
24383,EmpScore,81.463684
7145,EmpScore,89.724075
19615,EmpScore,61.585262
15154,EmpScore,57.697678
7593,YearsOfExperince,78.34048
11840,MartialStatus,83.57156
22258,CurrentCompanyType,50.520626
3066,CurrentCompanyType,60.85989
4941,EmpScore,74.62382
7291,HighestDegree,92.6885
6512,Gender,79.543724
18262,HighestDegree,60.592354
6807,YearsOfExperince,90.54707
3571,Gender,77.55196
13400,YearsOfExperince,87.02615
4926,DegreeBranch,80.4134
20809,Gender,79.81469
10431,DegreeBranch,85.640915
9577,YearsOfExperince,91.433655
9078,Gender,81.720825
16817,CurrentCompanyType,78.07186
23649,DegreeBranch,84.52284
16144,Gender,81.437965
9951,DegreeBranch,90.64766
11628,Gender,81.6644
20931,DegreeBranch,84.71768
11068,DegreeBranch,81.322365
16914,EmpScore,51.24828
4217,DegreeBranch,78.83208
3170,Gender,79.62632
11239,Gender,78.70139
18845,DegreeBranch,84.13267
19321,HighestDegree,83.64261
15538,DegreeBranch,85.717636
17957,DegreeBranch,81.14272
11040,Gender,80.78639
3539,Gender,82.48576
22970,Gender,90.64452
22936,DegreeBranch,82.11317
15917,YearsOfExperince,63.015827
21918,YearsOfExperince,83.35224
5069,Gender,75.5239
6282,EmpScore,61.41498
6719,EmpScore,96.1888
15742,DegreeBranch,79.53649
3144,Gender,77.96708
9462,Gender,67.39899
20810,YearsOfExperince,71.88034
5150,Ethinicity,82.78875
15178,CurrentCompanyType,59.767292
15249,Gender,76.9732
24000,Gender,79.74962
6918,DegreeBranch,71.66724
9038,CurrentCompanyType,58.682766
3985,YearsOfExperince,90.75155
9776,Gender,82.02859
11223,CurrentCompanyType,62.237568
21091,MartialStatus,83.38927
11120,EmpScore,57.403423
3578,DegreeBranch,73.800606
13296,CurrentCompanyType,50.67114
7800,DegreeBranch,79.857574
4289,HighestDegree,59.88959
16108,Gender,85.12486
10227,DegreeBranch,83.29004
13282,Gender,81.99893
9589,EmpScore,62.119686
15996,Gender,85.72212
6686,DegreeBranch,72.73463
12175,DegreeBranch,83.65227
13563,CurrentCompanyType,59.599216
24106,CurrentCompanyType,75.151985
21498,DegreeBranch,77.01025
16027,DegreeBranch,95.29546
12977,Gender,81.091385
5886,DegreeBranch,96.049484
11487,Ethinicity,81.03681
10591,DegreeBranch,79.05893
4421,Gender,83.34459
16292,DegreeBranch,74.42639
16923,DegreeBranch,91.87793
9665,CurrentCompanyType,53.43383
8285,CurrentCompanyType,54.819744
18177,EmpScore,84.72018
20774,DegreeBranch,82.41514
17187,EmpScore,67.2625
16583,Gender,79.69672
3147,DegreeBranch,72.28418
3430,CurrentCompanyType,62.299145
9165,MartialStatus,78.419044
10270,DegreeBranch,85.26211
24279,DegreeBranch,88.49025
12081,CurrentCompanyType,55.928177
23979,Gender,75.44372
16966,Gender,81.54338
10164,DegreeBranch,90.003006
22117,EmpScore,82.58106
9111,CurrentCompanyType,52.78525
5419,Gender,78.90698
7876,HighestDegree,78.598816
23750,CurrentCompanyType,59.79157
6287,DegreeBranch,77.87387
22136,HighestDegree,83.82599
10430,HighestDegree,77.50285
17871,CurrentCompanyType,61.065937
5439,DegreeBranch,87.5473
18011,CurrentCompanyType,61.344204
7723,Gender,73.23885
2490,YearsOfExperince,82.43663
12098,MartialStatus,84.03904
18608,Gender,80.628525
20423,HighestDegree,63.40242
16703,CurrentCompanyType,71.62119
3588,DegreeBranch,85.64387
23917,CurrentCompanyType,57.984196
17419,CurrentCompanyType,55.276844
19629,Gender,73.77927
14778,YearsOfExperince,77.86825
23381,DegreeBranch,84.99506
6058,DegreeBranch,90.135735
2724,Gender,76.44944
9632,Gender,77.0308
18599,DegreeBranch,84.26193
13169,MartialStatus,77.95864
22285,DegreeBranch,84.769
5276,EmpScore,89.08399
11555,CurrentCompanyType,58.778603
4924,Ethinicity,87.05745
14006,DegreeBranch,82.598854
20113,CurrentCompanyType,56.844498
17523,YearsOfExperince,82.03621
6842,CurrentCompanyType,74.705574
21241,YearsOfExperince,84.998024
8559,YearsOfExperince,78.864975
3265,DegreeBranch,53.487747
17640,Gender,83.227036
21354,HighestDegree,73.62445
14310,HighestDegree,91.50384
18865,CurrentCompanyType,56.493446
19382,MartialStatus,86.29296
14327,Gender,89.97749
19480,CurrentCompanyType,62.290585
13038,Gender,82.90637
9727,HighestDegree,83.60017
12322,EmpScore,56.155563
22608,DegreeBranch,88.38267
13170,Gender,75.703156
12271,Gender,83.37764
23620,MartialStatus,85.430214
16442,CurrentCompanyType,54.45321
7824,YearsOfExperince,85.839165
21374,YearsOfExperince,75.51385
10169,DegreeBranch,100.109
2801,CurrentCompanyType,58.1592
2364,DegreeBranch,87.18417
3702,HighestDegree,82.215355
17941,EmpScore,88.64461
23300,CurrentCompanyType,64.42333
19852,CurrentCompanyType,63.53873
13765,HighestDegree,57.74383
15388,LatestDegreeCGPA,55.76355
16432,Ethinicity,84.97907
11375,DegreeBranch,82.13705
19329,LatestDegreeCGPA,65.92497
18288,EmpScore,90.10116
21801,EmpScore,96.55511
19475,EmpScore,64.15998
11250,Gender,76.82587
20551,DegreeBranch,83.76702
21559,MartialStatus,88.01478
12275,DegreeBranch,77.25657
22469,CurrentCompanyType,60.674377
3668,EmpScore,80.00252
11433,DegreeBranch,89.41132
8061,YearsOfExperince,79.03453
7297,CurrentCompanyType,86.38702
10673,CurrentCompanyType,61.7721
7006,EmpScore,54.568455
7938,HighestDegree,60.41922
13442,MartialStatus,68.59624
20070,DegreeBranch,87.79761
12054,DegreeBranch,74.65771
23290,DegreeBranch,76.51399
23569,Ethinicity,84.87087
12760,YearsOfExperince,55.772423
10596,MartialStatus,80.21791
11568,LatestDegreeCGPA,83.26455
19846,YearsOfExperince,76.894104
11852,HighestDegree,81.628586
14410,Ethinicity,75.42301
14522,Ethinicity,74.98613
23222,DegreeBranch,88.48731
10386,Gender,83.23938
24172,Gender,79.05706
4019,Ethinicity,79.81
8494,HighestDegree,66.02521
19619,CurrentCompanyType,57.70894
15135,YearsOfExperince,91.78259
5607,Gender,80.05439
7504,LatestDegreeCGPA,58.814884
9124,HighestDegree,77.40475
9339,DegreeBranch,84.02336
4882,CurrentCompanyType,77.82874
12590,DegreeBranch,78.798836
16237,CurrentCompanyType,89.351364
4522,YearsOfExperince,85.55238
8982,Gender,82.97916
24253,MartialStatus,82.97603
19230,YearsOfExperince,81.613686
13000,Gender,79.001236
23928,DegreeBranch,84.82986
16627,CurrentCompanyType,52.843033
20665,Gender,82.973175
21301,YearsOfExperince,90.16351
19440,Ethinicity,79.82298
14095,Gender,78.01126
12835,YearsOfExperince,87.100174
7606,YearsOfExperince,79.24399
6575,MartialStatus,77.54889
11275,HighestDegree,81.909645
11124,YearsOfExperince,80.57896
11877,Gender,78.814064
14795,HighestDegree,86.78023
13342,DegreeBranch,82.43648
10125,CurrentCompanyType,58.766747
5991,MartialStatus,86.80394
21558,YearsOfExperince,78.337494
13234,DegreeBranch,92.54936
4436,Gender,85.47647
8373,CurrentCompanyType,61.185043
4734,Gender,85.826775
5039,Gender,81.70452
19087,EmpScore,74.73606
13535,DegreeBranch,84.69193
2621,EmpScore,76.97845
18544,Gender,82.17468
6509,CurrentCompanyType,61.084114
22699,DegreeBranch,80.67546
10903,YearsOfExperince,78.71804
4362,EmpScore,77.87907
6925,EmpScore,87.823166
22573,DegreeBranch,78.25239
22667,Gender,82.650406
12563,DegreeBranch,85.854805
21608,DegreeBranch,56.947727
9086,DegreeBranch,79.07787
8034,HighestDegree,54.736183
23550,DegreeBranch,95.02241
14803,DegreeBranch,83.560776
11092,Ethinicity,81.59868
19988,Ethinicity,80.063354
22401,CurrentCompanyType,61.098
2680,Gender,76.55622
23798,Gender,81.11564
13756,Gender,79.2385
15257,CurrentCompanyType,55.91812
8680,DegreeBranch,82.935616
5843,EmpScore,78.97075
21020,Gender,76.12712
6888,DegreeBranch,85.03948
8467,Gender,80.285515
13127,Gender,78.97111
21561,EmpScore,70.97743
5945,DegreeBranch,85.14977
14444,Ethinicity,80.66355
20184,DegreeBranch,90.13669
10722,Gender,83.126526
21378,YearsOfExperince,78.83397
5778,Gender,81.62126
14330,Gender,75.48378
17476,Gender,71.81479
23748,DegreeBranch,85.02438
5189,HighestDegree,77.298615
20815,Gender,81.78634
22798,Gender,78.21221
16173,CurrentCompanyType,52.669697
22986,CurrentCompanyType,60.358395
7799,Gender,72.201195
17857,DegreeBranch,88.47991
10095,MartialStatus,86.0659
10090,EmpScore,76.9823
18915,CurrentCompanyType,52.851612
14352,Gender,75.62554
3518,HighestDegree,51.226727
21893,Gender,83.35266
8897,HighestDegree,80.67833
9892,Gender,84.302666
4255,DegreeBranch,89.978325
9205,YearsOfExperince,78.464195
10889,DegreeBranch,80.75368
3297,DegreeBranch,82.19889
14746,EmpScore,60.23884
9206,CurrentCompanyType,50.84167
20348,DegreeBranch,84.01055
13996,CurrentCompanyType,58.20985
8145,DegreeBranch,79.46747
19409,EmpScore,90.59009
15988,Gender,85.20492
17364,YearsOfExperince,84.49264
8279,YearsOfExperince,87.6159
15462,Ethinicity,88.79538
7744,DegreeBranch,93.9743
15269,HighestDegree,81.09611
20753,YearsOfExperince,80.61247
16251,Gender,79.32438
5180,Gender,75.91245
20977,DegreeBranch,88.4486
24238,DegreeBranch,83.242645
3354,CurrentCompanyType,59.005104
12687,CurrentCompanyType,65.6389
16614,Gender,77.56359
16082,YearsOfExperince,80.87242
21612,DegreeBranch,83.74374
9517,HighestDegree,82.2567
7217,Gender,78.22753
16723,HighestDegree,78.05791
22017,YearsOfExperince,80.44404
3689,DegreeBranch,78.1481
10355,Gender,78.74236
18640,EmpScore,88.70743
6337,Gender,84.27111
15121,CurrentCompanyType,59.257507
9613,MartialStatus,85.89674
9597,EmpScore,89.6833
17236,CurrentCompanyType,60.861034
9690,CurrentCompanyType,88.42372
3859,HighestDegree,79.033936
12312,Gender,85.70015
20976,Gender,84.514175
20547,DegreeBranch,90.42102
17281,DegreeBranch,71.054214
18130,EmpScore,52.53547
10038,CurrentCompanyType,63.30239
11000,Gender,78.580666
5905,YearsOfExperince,79.05151
12104,MartialStatus,62.829327
20310,Gender,73.08124
6051,YearsOfExperince,83.89018
18084,YearsOfExperince,82.11039
11031,YearsOfExperince,83.927
21712,DegreeBranch,77.51101
5749,Gender,73.15474
23069,YearsOfExperince,91.27851
4845,CurrentCompanyType,92.05786
12747,EmpScore,97.40319
7910,CurrentCompanyType,59.986168
5181,CurrentCompanyType,58.0538
19450,DegreeBranch,88.88188
14281,EmpScore,77.94779
4163,Gender,78.02228
23173,DegreeBranch,79.469696
15984,DegreeBranch,81.40409
15835,CurrentCompanyType,58.850826
18715,CurrentCompanyType,80.53339
19869,EmpScore,80.34989
11454,CurrentCompanyType,59.87255
12442,Gender,81.60189
4319,Gender,78.57745
7569,HighestDegree,82.59295
12992,Gender,75.73456
16590,DegreeBranch,86.70301
2873,DegreeBranch,81.66462
12539,EmpScore,87.36234
19233,CurrentCompanyType,58.601334
5566,Gender,76.51389
20393,Ethinicity,85.332565
20673,MartialStatus,81.969215
23889,EmpScore,93.84533
15333,Gender,74.634
13798,HighestDegree,55.86113
23345,YearsOfExperince,75.35519
2094,DegreeBranch,87.097885
8658,DegreeBranch,83.32009
12675,DegreeBranch,88.09129
12383,YearsOfExperince,97.795815
10776,CurrentCompanyType,77.4028
19347,CurrentCompanyType,55.15851
20064,Ethinicity,81.53371
11504,DegreeBranch,88.42449
8485,CurrentCompanyType,78.89753
23017,CurrentCompanyType,58.142883
3854,YearsOfExperince,78.128944
3300,YearsOfExperince,80.537056
14706,CurrentCompanyType,57.35335
5436,Gender,73.04991
18056,Gender,84.15229
15355,MartialStatus,82.97884
10665,CurrentCompanyType,53.13995
11491,EmpScore,84.68607
24274,Gender,87.5237
23543,EmpScore,88.44361
24025,DegreeBranch,79.25902
15712,YearsOfExperince,69.699615
9994,DegreeBranch,76.596
18022,CurrentCompanyType,61.185776
2242,MartialStatus,83.650215
11335,EmpScore,90.32783
2647,YearsOfExperince,82.63082
8834,CurrentCompanyType,60.125763
13603,Gender,76.24113
17639,Gender,80.51598
23054,Gender,81.9669
6109,YearsOfExperince,77.24416
23208,Gender,82.02865
13412,Gender,80.26727
4997,Gender,91.07982
19082,EmpScore,89.19208
16057,DegreeBranch,81.25712
13972,HighestDegree,80.02524
23972,DegreeBranch,82.48023
10005,CurrentCompanyType,63.143623
9388,MartialStatus,85.92759
6043,HighestDegree,77.329926
21796,CurrentCompanyType,51.526394
7411,EmpScore,94.19996
20010,MartialStatus,84.42673
20664,MartialStatus,83.1266
20033,DegreeBranch,73.09454
9627,DegreeBranch,77.45019
17307,DegreeBranch,74.292015
24146,CurrentCompanyType,79.88001
5045,Gender,86.97545
17483,DegreeBranch,78.13376
22411,DegreeBranch,78.67457
18349,Gender,82.69014
11871,CurrentCompanyType,54.534218
13325,Gender,79.637505
5785,YearsOfExperince,80.50861
15832,DegreeBranch,90.26717
16728,MartialStatus,84.93565
21960,Gender,78.20855
13589,CurrentCompanyType,59.326336
16299,Gender,81.614296
20778,YearsOfExperince,88.22752
18733,YearsOfExperince,80.886566
7167,Gender,80.43239
5531,YearsOfExperince,79.40183
15689,DegreeBranch,88.389046
15983,HighestDegree,88.530815
9007,HighestDegree,87.86258
17268,CurrentCompanyType,54.203865
17732,DegreeBranch,78.7212
13360,LatestDegreeCGPA,71.775925
3025,Gender,77.31402
23698,CurrentCompanyType,51.321728
4343,CurrentCompanyType,54.925697
18472,EmpScore,84.30184
14051,CurrentCompanyType,55.533794
5575,Gender,79.16999
10441,Gender,80.0984
20910,Gender,81.59244
7481,Gender,86.55478
7962,DegreeBranch,78.57147
9178,Gender,80.95928
22441,DegreeBranch,81.672935
13550,DegreeBranch,64.42747
22463,Ethinicity,82.80977
18736,CurrentCompanyType,57.097626
19797,YearsOfExperince,62.839294
14102,CurrentCompanyType,55.08253
15137,DegreeBranch,86.14738
14931,EmpScore,81.14546
13043,EmpScore,79.59428
24153,HighestDegree,85.00142
17839,CurrentCompanyType,56.93
23008,HighestDegree,74.189316
21099,YearsOfExperince,80.28543
3212,DegreeBranch,83.029236
13565,YearsOfExperince,81.92166
15678,Ethinicity,84.61736
16761,DegreeBranch,93.18254
13861,YearsOfExperince,83.14533
